ID_ORDEM_SERVICO,ID_UC,Estado Instalacion,Uso,Actividad Economica,Fecha Generacion,Fecha Ejecucion,FechaDescargue,Fecha Ultima Lectura,Estado OT,Observacion,Efectividad,Causa Efectividad,Causa Evento,Consumo promedio,Lectura en Visita,Ultimo Valor Leido,Oportunidad Ejecucion,Oportunidad Descargue,Diferencia Lectura,Dias entre lecturas,Promedio Consumo dia,Analisis Lectura,Promedio Dia Historico,Menor a Promedio,Score Lectura,Score Promedio,Total Puntaje,ID_Accion,Nombre Accion
EPMA3924759-1,12295056,ActivoCon suministro                       ,Industrial ,Elaboración de productos de panadería                                                                                                                 ,2021-09-03,2021-09-13,2021-09-13,2021-08-23 00:00:00,DescargadaParcial,Luis Balbuena no residencial pandequeso santa Rosa con medidor en buen estado bien instalado registrando en prueba de llaves sin anomalias no suministran información serie 2016670807 marca watertech lectura 03394 Usuario: EPM\luis.balbuena Fecha: 2021-09-13 09:01:43,NO,No fraude,No fraude,20,3394.0,3360,7.0,0.0,34.0,21.0,1.619047619047619,Lectura Normal,0.6666666666666666,Igual o mayor a Promedio,3.0,1.0,4.0,35.735 ,2528_C_CaidaConsumo_020920210	            
EPMA3872426-1,12295658,ActivoCon suministro                       ,Industrial ,"Fabricación de partes y piezas de madera, de carpintería y ebanistería para la construcción                                                           ",2021-07-17,2021-07-27,2021-07-27,2021-08-18 00:00:00,Cerrada,Medidor Water tech de 1/2 con serie#2017752348 y lectura#00639 en pocision correcta registra en prueba de llaves sin signos de manipulación externa predio no residencial actividad económica es una carpintería  la cual usuarios indican que utilizan el agua solo para lo nesesario no tiene nombre de razón social Usuario: EPM\CARLOS.JARAMILLO Fecha: 2021-07-27 10:50:27,NO,No fraude,No fraude,6,639.0,644,7.0,0.0,5.0,22.0,0.22727272727272727,Lectura Normal,0.2,Igual o mayor a Promedio,3.0,1.0,4.0,34.712 ,2528_C_CaidaConsumo_160720210             
EPMA3893912-1,12295680,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,2021-08-06,2021-08-26,2021-08-26,2021-08-23 00:00:00,Cerrada,Luis Balbuena no residencial..... parqueadero la estrella  con medidor bien instalado registrando en prueba de racores. Cajilla sin tapa fuera de servicio temporalmente ya que se encuentra unificado con dirección 56-68 q tiene medidor  serie 2014258560 con lectura 09518 marca watertech de 1/2 registro en prueba de llaves ...... serie de solicitud 2017842562 lectura 00791 marca watertech 1/2 cajilla sin tapa actualizar serie Usuario: EPM\luis.balbuena Fecha: 2021-08-26 14:18:07,NO,No fraude,No fraude,11,9518.0,790,15.0,0.0,8728.0,3.0,2909.3333333333335,Lectura Normal,0.36666666666666664,Igual o mayor a Promedio,3.0,1.0,4.0,35.098 ,1053_C_Otro_Canal_050820213               
EPMA3872528-1,12295878,ActivoCon suministro                       ,Industrial ,Elaboración de productos de panadería                                                                                                                 ,2021-07-17,2021-08-02,2021-08-02,2021-08-21 00:00:00,Cerrada,Se visita dirección en instalacion no residencial actividad económica punto de venta repostería nombre las negras con medidor marca watertech de 1/2 serie 2015518100 Y lectura 00650 M3 medidor bien instalado registra en prueba de llaves consumos avanzando con normalidad y son acorde a meses anteriores usuario informa que su actividad económica no depende del servicio de acueducto ya que es punto de venta y que sus consumos son solo uso sanitario de los empleados por tal motivo bajos consumos no se observa ninguna anomalía  Usuario: EPM\SEBASTIAN.BUILES Fecha: 2021-08-02 14:33:49,NO,No fraude,No fraude,10,650.0,659,11.0,0.0,9.0,19.0,0.47368421052631576,Lectura Normal,0.3333333333333333,Igual o mayor a Promedio,3.0,1.0,4.0,34.711 ,2382_C_InstacionesInteres_160720210       
EPMA3924907-1,12296016,ActivoCon suministro                       ,Comercial  ,Mantenimiento y reparación de vehículos automotores                                                                                                   ,2021-09-03,2021-09-06,2021-09-06,2021-08-20 00:00:00,DescargadaParcial,Carlos Jaramillo... Medidor Water tech de 1/2 con serie #20113079581 y lectura# 00396 en posición correcta sin signos de manipulación externa predio no residencial actividad económica es un local de venta de asesoríos de celulares razón social clinictouch regitrabwn pruebas de racores en predio permanecen 3 personas Usuario: EPM\CARLOS.JARAMILLO Fecha: 2021-09-06 15:35:17,NO,No fraude,No fraude,0,396.0,395,2.0,0.0,1.0,17.0,0.058823529411764705,Lectura Baja,0.0,Igual o mayor a Promedio,5.0,1.0,6.0,35.735 ,2528_C_CaidaConsumo_020920210	            
EPMA3853368-1,12296133,ActivoCon suministro                       ,Comercial  ,Actividades de juegos de azar y apuestas                                                                                                              ,2021-07-02,2021-07-08,2021-07-08,2021-08-21 00:00:00,Cerrada,Medidor bien instalado registrando en prueba de llaves sin anomalías funciona taller de carros medidor marca  iberconta serie 200815003357 lectura 0426   Usuario: luis.balbuena Fecha: 2021-07-08 08:54:18,NO,No fraude,No fraude,2,426.0,429,5.0,0.0,3.0,44.0,0.06818181818181818,Lectura Baja,0.06666666666666667,Igual o mayor a Promedio,5.0,1.0,6.0,34.391 ,2261_C_SegmentosEspeciales_bajo_010720210	
EPMA3936473-1,12296321,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,2021-09-11,2021-09-14,2021-09-14,2021-08-25 00:00:00,DescargadaParcial,Jorge grueso clase de uso no residencial actividad económica cafetería  razón social sin nombre medidor WATER TECH de ½ serie # 20102005762 con lectura # 03113 bien instalado registrando con prueba de llave usuario manifiesta que hace un año tenían una fuga grande y trabajan hasta las cuatro no se observa anomalias en el medidor y acometida también hay unas habitaciones desocupada ya que funciona cafetería y alquiler de pieza no se observa anomalias en el medidor y acometida Usuario: EPM\JORGE.GRUESO Fecha: 2021-09-14 13:15:47,NO,No fraude,No fraude,49,3113.0,3068,2.0,0.0,45.0,20.0,2.25,Lectura Normal,1.6333333333333333,Igual o mayor a Promedio,3.0,1.0,4.0,35.907 ,2528_C_CaidaConsumo_100920210             
EPMA3860304-1,12296481,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,2021-07-09,2021-07-15,2021-07-15,2021-08-17 00:00:00,Cerrada,Se visita dirección en instalación no residencial actividad económica oficina y estación de servicio con medidor marca watertech de 3/4 serie 2016910970 y lectura 02661 M3 se encuentra bien instalado registra en prueba de llaves usuario informa que dicho medidor surte oficina y baños y que el flujo de personas es variado por tal motivo bajos consumos no se observa anomalía no datos   Usuario: SEBASTIAN.BUILES Fecha: 2021-07-15 16:11:06,NO,No fraude,No fraude,24,2661.0,2685,5.0,0.0,24.0,33.0,0.7272727272727273,Lectura Normal,0.8,Menor a Promedio,3.0,7.0,10.0,34.568 ,2528_C_CaidaConsumo_080720210	            
EPMA3894050-1,12296543,ActivoCon suministro                       ,Comercial  ,Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados.                         ,2021-08-06,2021-08-21,2021-08-21,2021-08-18 00:00:00,Cerrada,Yonatan Giraldo medidor bien instalado en buen estado registrando en prueba de llaves medidor marca wáter tech de 1/2 serie 2012007599 no se observa anomalías externas foto lectura poco legible en cámara predio no residencial (calzado Singapur) persona que atiende visita dice no estar autorizado para firmar cajilla sin tapa Usuario: EPM\YONATAN.GIRALDO Fecha: 2021-08-21 10:15:45,NO,No fraude,No fraude,2,2021.0,930,11.0,-1.0,1091.0,3.0,363.6666666666667,Lectura Normal,0.06666666666666667,Igual o mayor a Promedio,3.0,1.0,4.0,35.096 ,1053_C_Otro_Canal_050820211               
EPMA3877356-1,12296564,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,2021-07-23,2021-08-05,2021-08-06,2021-08-18 00:00:00,Cerrada,"LUIS BALBUENA FECHA VISITA : 05/08/2021 PAP : 2613 SERIE MED :2018918314 MARCA: WATER TECH LECTURA  : 553 DIAMETRO : 1/2 CAJILLA SIN TAPA MEDIDOR EMPOTRADO EN BUEN ESTADO BIEN INSTALADO REGISTRANDO EN PRUEBA DE LLAVES SIN ANOMALIAS , NO SUMINISTRAN INFORMACION ,NO RESIDENCIAL , BANCA MIA FUNDACION Usuario: EPM\aalvaalv Fecha: 2021-08-06 11:24:14",NO,No fraude,No fraude,18,553.0,562,10.0,1.0,9.0,13.0,0.6923076923076923,Lectura Normal,0.6,Igual o mayor a Promedio,3.0,1.0,4.0,34.792 ,3029_C_CaidaConsumosBalanceHid_220720210  
EPMA3861657-1,12297566,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,2021-07-10,2021-07-22,2021-07-22,2021-08-19 00:00:00,Cerrada,Medidor Water tech de 1/2 con serie# 2020519680  y lecturas# 00132  Con selló de EPM bueno#AA19158337en posición correcta sin signos de manipulación externa predio solo medidor registra en prueba de llave Usuario: EPM\CARLOS.JARAMILLO Fecha: 2021-07-22 15:46:24,NO,No fraude,No fraude,10,132.0,144,9.0,0.0,12.0,28.0,0.42857142857142855,Lectura Normal,0.3333333333333333,Igual o mayor a Promedio,3.0,1.0,4.0,34.575 ,1858_C_NotaLectura_Lec_Men_090720210      
EPMA3872418-1,12298182,ActivoCon suministro                       ,Industrial ,Acabado de productos textiles                                                                                                                         ,2021-07-17,2021-07-26,2021-07-26,2021-08-12 00:00:00,Cerrada,Se visita dirección en instalación no residencial actividad económica panaderia nombre perman con medidor marca watertech de 1/2 serie 2016666706 y lectura 01040 M3 tiene sello EPM bueno # AB1641920 el cual se encuentra bien instalado registra en prueba de llaves consumos avanzando con normalidad y son acorde a meses anteriores no se observa anomalías  Usuario: EPM\SEBASTIAN.BUILES Fecha: 2021-07-26 10:16:29,NO,No fraude,No fraude,34,1040.0,1062,6.0,0.0,22.0,17.0,1.2941176470588236,Lectura Normal,1.1333333333333333,Igual o mayor a Promedio,3.0,1.0,4.0,34.711 ,2382_C_InstacionesInteres_160720210       
EPMA3877602-1,12298281,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,2021-07-23,2021-08-05,2021-08-05,2021-09-01 00:00:00,Cerrada,"Yonatan Giraldo medidor bien instalado en buen estado registrando en prueba de racores medidor marca wáter tech de 1/2 serie 2014261899 lectura 00369 con llave de contención cerrada usuario que permanece en predio dice no autorizar el cambio de medidor ya que dice no ser la dueña y argumenta que requiere una carta de preaviso para notificar el trabajo que se va a realizar no suministra más información  Usuario: EPM\YONATAN.GIRALDO Fecha: 2021-08-05 14:49:55 Se complementa observación - el medidor esta parado , se ven las misma lecturas los ultimos meses predio residencial  Usuario: EPM\aalvaalv Fecha: 2021-08-06 14:56:58",NO,No autorizan trabajo,No autorizan trabajo,4,369.0,368,10.0,0.0,1.0,27.0,0.037037037037037035,Lectura Baja,0.13333333333333333,Menor a Promedio,5.0,7.0,12.0,34.794 ,1053_C_Otro_Canal_220720210               
EPMA3877464-1,12298339,ActivoCon suministro                       ,Residencial,Residencial estrato 1                                                                                                                                 ,2021-07-23,2021-08-03,2021-08-04,2021-09-03 00:00:00,Cerrada,"LUIS BALBUENA FECHA VISITA :03/08/2021 PAP : 3343 SERIE MED : 2018903886 MARCA: WATER TECH LECTURA : 22  DIAMETRO : 1/2  NADIE EN PREDIO MEDIDOR EN BUEN ESTADO BIEN INSTALADO REGISTRANDO EN PRUEBA DE RACORES , RESIDENCIAL Usuario: EPM\aalvaalv Fecha: 2021-08-04 14:11:33",NO,No fraude,No fraude,4,22.0,21,8.0,1.0,1.0,31.0,0.03225806451612903,Lectura Baja,0.13333333333333333,Menor a Promedio,5.0,7.0,12.0,34.794 ,1053_C_Otro_Canal_220720210               
EPMA3910158-1,12298383,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,2021-08-21,2021-09-02,2021-09-02,2021-08-11 00:00:00,Cerrada,Jorge grueso clase de uso residencial actividad vivienda sin medidor con servicio directo predio solo no hay quien de información cajilla sin tapa  Usuario: EPM\JORGE.GRUESO Fecha: 2021-09-02 12:57:45,NO,No fraude,Anomalia - Instalacion directa (Cliente EPM),2,0.0,0,9.0,0.0,0.0,22.0,0.0,Parado,0.06666666666666667,Menor a Promedio,10.0,7.0,17.0,35.389 ,1053_C_Otro_Canal_200820212               
EPMA3877620-1,12298685,ActivoCon suministro                       ,Comercial  ,Fabricación de otros productos elaborados de metal n.c.p.                                                                                             ,2021-07-23,2021-08-05,2021-08-05,2021-08-18 00:00:00,Cerrada,"SEBASTIAN BUILES
Se visita dirección en instalacion no residencial actividad económica bodegas de almacenamiento nombre edificio alambra con medidor marca watertech de 1""1/2 serie 177019756 y lectura 01582 M3 tiene sello EPM bueno #00021887 medidor bien instalado registra en prueba de llaves consumos avanzando usuario informa que sus consumos son solo uso sanitario ya que su actividad económica no depende de este servicio a demás la mayoría de las bodegas están desocupadas por tal motivo bajo consumo sin anomalías Usuario: EPM\SEBASTIAN.BUILES Fecha: 2021-08-05 15:21:38",NO,No fraude,No fraude,11,1582.0,1588,10.0,0.0,6.0,13.0,0.46153846153846156,Lectura Normal,0.36666666666666664,Igual o mayor a Promedio,3.0,1.0,4.0,34.792 ,3029_C_CaidaConsumosBalanceHid_220720210  
EPMA3861607-1,12298915,ActivoCon suministro                       ,Comercial  ,Fabricación de artículos de punto y ganchillo                                                                                                         ,2021-07-10,2021-07-23,2021-07-23,2021-08-25 00:00:00,Cerrada,"Se visita dirección en instalacion no residencial actividad económica confecciones nombre maquimoda con medidor marca elster de 1/2 serie 200915035537 y lectura 1179 m3 el cual se encuentra empotrado y con cúpula impactada se retira medidor y se envía para laboratorio 
en bolsa de seguridad #BM1700127 y precinto # CB1700812se instalo medidor nuevo provisional marca watertech de 1/2 serie 2020553377 y lectura 00000 M3 se deja bien instalado y sin fugas en llaves y racores se instala sello EPM #AA2021253 se deja instalación sin anomalía se empotra medidor.
Revición en laboratio el día 4 agosto 2021  Usuario: EPM\SEBASTIAN.BUILES Fecha: 2021-07-23 13:32:46",SI,,Anomalia - Medidor destruido,3,1179.0,12,10.0,0.0,1167.0,33.0,35.36363636363637,Lectura Normal,0.1,Igual o mayor a Promedio,3.0,1.0,4.0,34.570 ,1053_C_Otro_Canal_090820210               
EPMA3829116-1,12299088,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,2021-06-11,2021-06-28,2021-06-30,2021-08-13 00:00:00,Cerrada,"JORGE GRUESO no fraude FECHA VISITA:28/06/2021 PAP:1865 SERIE MED :2015550098 MARCA : WATER TECH LECTURA :1075 DIAMETRO :1/2 MEDIDOR BIEN INSTALADO EN EL MOMENTO DE LA VISITA NO HABIA AGUA EN EL SECTOR USUARIO MANIFIESTA QUE RECOGE AGUA DE LA LAVADORA PARA ASEO NO SE OBSERVA ANOMALIAS EN EL MEDIDOR Y ACOMETIDA , CANT HABITANTES 2 CANT UNI HABITACIONALES 1 CANT PUNTOS CONSUMOS 5 RESIDENCIAL , SE INSTALA SELLO AA2039716 Usuario: EPM\aalvaalv Fecha: 2021-06-30 13:00:06",NO,No fraude,No fraude,4,1075.0,1082,12.0,2.0,7.0,46.0,0.15217391304347827,Lectura Baja,0.13333333333333333,Igual o mayor a Promedio,5.0,1.0,6.0,33.999 ,2852_C_CaidaEstandar_100620211            
